lb_atom,lb_substituent_1,lb_substituent_2,linker,la_substituent_1,la_substituent_2,fragment_tokens,raw_smiles,is_valid,canonical_smiles,isomeric_smiles,failure_reasons,is_unique_valid,generation_count,snn_to_train,novel_vs_train,novel_vs_all_seed,novel_vs_templates,novel_vs_all_reference,stereo_novel_vs_train,stereo_novel_vs_all_reference,chemically_sane,sanity_reasons,formal_charge,heavy_atoms,is_neutral,is_single_component,has_LA,has_LB,LA_types,LB_types,excluded_LB_types,negative_flags,flp_tier,min_LA_LB_bonds,no_negative_flags,is_strict_flp_like,is_novel_flp_like,is_final_candidate,is_fragment_candidate,generation_seed,sample_count
P,tert_butyl,tert_butyl,C1,mesityl,bis_cf3_phenyl,<LB_P><LB1_tert_butyl><LB2_tert_butyl><LINKER_C1><LA1_mesityl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(B(CP(C(C)(C)C)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,Cc1cc(C)c(B(CP(C(C)(C)C)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,Cc1cc(C)c(B(CP(C(C)(C)C)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,[],True,1,0.7222222222222222,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,1
N,methyl,phenyl,C4,mesityl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_phenyl><LINKER_C4><LA1_mesityl><LA2_pentafluorophenyl>,Cc1cc(C)c(B(CCCCN(C)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,Cc1cc(C)c(B(CCCCN(C)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,Cc1cc(C)c(B(CCCCN(C)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,[],True,1,0.4897959183673469,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,101,1
P,mesityl,tert_butyl,C2,pentachlorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,True,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,[],True,1,0.5208333333333334,True,True,False,False,True,False,True,[],0,42,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,101,2
P,cyclohexyl,isopropyl,C2,mesityl,mesityl,<LB_P><LB1_cyclohexyl><LB2_isopropyl><LINKER_C2><LA1_mesityl><LA2_mesityl>,Cc1cc(C)c(B(CCP(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(B(CCP(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(B(CCP(C(C)C)C2CCCCC2)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.4117647058823529,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,101,1
N,isopropyl,phenyl,C5,phenyl,pentafluorophenyl,<LB_N><LB1_isopropyl><LB2_phenyl><LINKER_C5><LA1_phenyl><LA2_pentafluorophenyl>,CC(C)N(CCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,CC(C)N(CCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,CC(C)N(CCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,[],True,1,0.40816326530612246,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,3
P,isopropyl,isopropyl,C5,p_tolyl,mesityl,<LB_P><LB1_isopropyl><LB2_isopropyl><LINKER_C5><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCCCP(C(C)C)C(C)C)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCCCCP(C(C)C)C(C)C)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCCCCP(C(C)C)C(C)C)c2c(C)cc(C)cc2C)cc1,[],True,1,0.42857142857142855,True,True,False,False,True,False,True,[],0,29,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,1
P,phenyl,phenyl,C4,p_tolyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C4><LA1_p_tolyl><LA2_bis_cf3_phenyl>,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,[],True,1,0.46938775510204084,True,True,False,False,True,False,True,[],0,39,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,101,1
P,phenyl,phenyl,C4,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C4><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,Fc1c(F)c(F)c(B(CCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(F)c1F,True,Fc1c(F)c(F)c(B(CCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(F)c1F,Fc1c(F)c(F)c(B(CCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(F)c1F,[],True,1,0.6904761904761905,True,True,False,False,True,False,True,[],0,43,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,101,1
P,phenyl,mesityl,C4,p_tolyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_mesityl><LINKER_C4><LA1_p_tolyl><LA2_bis_cf3_phenyl>,Cc1ccc(B(CCCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,Cc1ccc(B(CCCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,Cc1ccc(B(CCCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,[],True,1,0.45454545454545453,True,True,False,False,True,False,True,[],0,42,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,101,1
P,cyclohexyl,isopropyl,C3,phenyl,pentafluorophenyl,<LB_P><LB1_cyclohexyl><LB2_isopropyl><LINKER_C3><LA1_phenyl><LA2_pentafluorophenyl>,CC(C)P(CCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,True,CC(C)P(CCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,CC(C)P(CCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,[],True,1,0.40384615384615385,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,101,3
N,methyl,phenyl,C2,pentafluorophenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_phenyl><LINKER_C2><LA1_pentafluorophenyl><LA2_pentachlorophenyl>,CN(CCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,CN(CCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,CN(CCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,[],True,1,0.4222222222222222,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,101,2
P,tert_butyl,isopropyl,C5,mesityl,mesityl,<LB_P><LB1_tert_butyl><LB2_isopropyl><LINKER_C5><LA1_mesityl><LA2_mesityl>,Cc1cc(C)c(B(CCCCCP(C(C)C)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(B(CCCCCP(C(C)C)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(B(CCCCCP(C(C)C)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.45652173913043476,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,1
P,tert_butyl,isopropyl,C6,pentafluorophenyl,pentafluorophenyl,<LB_P><LB1_tert_butyl><LB2_isopropyl><LINKER_C6><LA1_pentafluorophenyl><LA2_pentafluorophenyl>,CC(C)P(CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,CC(C)P(CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,CC(C)P(CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,[],True,1,0.45454545454545453,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,101,1
N,ethyl,ethyl,C5,bis_cf3_phenyl,bis_cf3_phenyl,<LB_N><LB1_ethyl><LB2_ethyl><LINKER_C5><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,CCN(CC)CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,True,CCN(CC)CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CCN(CC)CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,[],True,1,0.42857142857142855,True,True,False,False,True,False,True,[],0,39,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,1
P,mesityl,cyclohexyl,C1,bis_cf3_phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_cyclohexyl><LINKER_C1><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C2CCCCC2)c(C)c1,True,Cc1cc(C)c(P(CB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C2CCCCC2)c(C)c1,Cc1cc(C)c(P(CB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C2CCCCC2)c(C)c1,[],True,1,0.45652173913043476,True,True,False,False,True,False,True,[],0,46,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,1
P,mesityl,tert_butyl,C6,phenyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C6><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)c(C)c1,True,Cc1cc(C)c(B(CCCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)c(C)c1,Cc1cc(C)c(B(CCCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)c(C)c1,[],True,1,0.43137254901960786,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,101,2
N,methyl,methyl,C1,phenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C1><LA1_phenyl><LA2_pentachlorophenyl>,CN(C)CB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,True,CN(C)CB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CN(C)CB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[],True,1,0.40540540540540543,True,True,False,False,True,False,True,[],0,22,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,2
P,tert_butyl,isopropyl,C1,pentachlorophenyl,pentachlorophenyl,<LB_P><LB1_tert_butyl><LB2_isopropyl><LINKER_C1><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,CC(C)P(CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,CC(C)P(CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,CC(C)P(CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,[],True,1,0.6206896551724138,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,1
P,tert_butyl,isopropyl,C6,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_tert_butyl><LB2_isopropyl><LINKER_C6><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,CC(C)P(CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,CC(C)P(CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,CC(C)P(CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,[],True,1,0.46808510638297873,True,True,False,False,True,False,True,[],0,40,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,101,2
N,ethyl,isopropyl,C6,phenyl,pentafluorophenyl,<LB_N><LB1_ethyl><LB2_isopropyl><LINKER_C6><LA1_phenyl><LA2_pentafluorophenyl>,CCN(CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,CCN(CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,CCN(CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,[],True,1,0.4791666666666667,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,101,2
P,mesityl,tert_butyl,C1,pentachlorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,True,Cc1cc(C)c(P(CB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,Cc1cc(C)c(P(CB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,[],True,1,0.4782608695652174,True,True,False,False,True,False,True,[],0,41,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,1
N,ethyl,phenyl,C1,pentafluorophenyl,pentafluorophenyl,<LB_N><LB1_ethyl><LB2_phenyl><LINKER_C1><LA1_pentafluorophenyl><LA2_pentafluorophenyl>,CCN(CB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,CCN(CB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,CCN(CB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,[],True,1,0.4878048780487805,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,2
P,mesityl,tert_butyl,C5,p_tolyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C5><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.4897959183673469,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,1
P,phenyl,tert_butyl,C5,mesityl,pentafluorophenyl,<LB_P><LB1_phenyl><LB2_tert_butyl><LINKER_C5><LA1_mesityl><LA2_pentafluorophenyl>,Cc1cc(C)c(B(CCCCCP(c2ccccc2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,Cc1cc(C)c(B(CCCCCP(c2ccccc2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,Cc1cc(C)c(B(CCCCCP(c2ccccc2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,[],True,1,0.5416666666666666,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,1
N,ethyl,ethyl,C1,p_tolyl,bis_cf3_phenyl,<LB_N><LB1_ethyl><LB2_ethyl><LINKER_C1><LA1_p_tolyl><LA2_bis_cf3_phenyl>,CCN(CC)CB(c1ccc(C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,True,CCN(CC)CB(c1ccc(C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CCN(CC)CB(c1ccc(C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,[],True,1,0.4186046511627907,True,True,False,False,True,False,True,[],0,28,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,101,1
P,mesityl,tert_butyl,C4,phenyl,phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C4><LA1_phenyl><LA2_phenyl>,Cc1cc(C)c(P(CCCCB(c2ccccc2)c2ccccc2)C(C)(C)C)c(C)c1,True,Cc1cc(C)c(P(CCCCB(c2ccccc2)c2ccccc2)C(C)(C)C)c(C)c1,Cc1cc(C)c(P(CCCCB(c2ccccc2)c2ccccc2)C(C)(C)C)c(C)c1,[],True,1,0.4375,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,101,3
N,phenyl,phenyl,C2,mesityl,pentachlorophenyl,<LB_N><LB1_phenyl><LB2_phenyl><LINKER_C2><LA1_mesityl><LA2_pentachlorophenyl>,Cc1cc(C)c(B(CCN(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,Cc1cc(C)c(B(CCN(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,Cc1cc(C)c(B(CCN(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,[],True,1,0.4772727272727273,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,101,3
P,phenyl,isopropyl,C5,phenyl,phenyl,<LB_P><LB1_phenyl><LB2_isopropyl><LINKER_C5><LA1_phenyl><LA2_phenyl>,CC(C)P(CCCCCB(c1ccccc1)c1ccccc1)c1ccccc1,True,CC(C)P(CCCCCB(c1ccccc1)c1ccccc1)c1ccccc1,CC(C)P(CCCCCB(c1ccccc1)c1ccccc1)c1ccccc1,[],True,1,0.4090909090909091,True,True,False,False,True,False,True,[],0,28,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,2
P,phenyl,mesityl,C3,p_tolyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_mesityl><LINKER_C3><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CCCP(c2ccccc2)c2c(C)cc(C)cc2C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.5,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,101,2
P,cyclohexyl,cyclohexyl,C2,p_tolyl,mesityl,<LB_P><LB1_cyclohexyl><LB2_cyclohexyl><LINKER_C2><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCP(C2CCCCC2)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCP(C2CCCCC2)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCP(C2CCCCC2)C2CCCCC2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.4230769230769231,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,101,2
P,mesityl,mesityl,C3,p_tolyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C3><LA1_p_tolyl><LA2_bis_cf3_phenyl>,Cc1ccc(B(CCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,Cc1ccc(B(CCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,Cc1ccc(B(CCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,[],True,1,0.4897959183673469,True,True,False,False,True,False,True,[],0,44,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,101,1
P,phenyl,tert_butyl,C5,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_tert_butyl><LINKER_C5><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,CC(C)(C)P(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,CC(C)(C)P(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,CC(C)(C)P(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,[],True,1,0.49019607843137253,True,True,False,False,True,False,True,[],0,42,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,101,2
