source,template,lb_atom,lb_substituent_1,lb_substituent_2,la_substituent_1,la_substituent_2,linker,raw_smiles,canonical_smiles,novel_vs_seed,snn_to_seed
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,p_tolyl,pentachlorophenyl,C6,P(c1ccccc1)(C(C)(C)C)CCCCCCB(c1ccc(C)cc1)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1ccc(B(CCCCCCP(c2ccccc2)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,0.5106382978723404
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,p_tolyl,bis_cf3_phenyl,C1,P(c1ccccc1)(C(C)(C)C)CB(c1ccc(C)cc1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1ccc(B(CP(c2ccccc2)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,0.5227272727272727
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,p_tolyl,bis_cf3_phenyl,C2,P(c1ccccc1)(C(C)(C)C)CCB(c1ccc(C)cc1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1ccc(B(CCP(c2ccccc2)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,0.4375
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,p_tolyl,bis_cf3_phenyl,C3,P(c1ccccc1)(C(C)(C)C)CCCB(c1ccc(C)cc1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1ccc(B(CCCP(c2ccccc2)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,0.42
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,p_tolyl,bis_cf3_phenyl,C4,P(c1ccccc1)(C(C)(C)C)CCCCB(c1ccc(C)cc1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1ccc(B(CCCCP(c2ccccc2)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,0.4117647058823529
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,p_tolyl,bis_cf3_phenyl,C5,P(c1ccccc1)(C(C)(C)C)CCCCCB(c1ccc(C)cc1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1ccc(B(CCCCCP(c2ccccc2)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,0.40384615384615385
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,p_tolyl,bis_cf3_phenyl,C6,P(c1ccccc1)(C(C)(C)C)CCCCCCB(c1ccc(C)cc1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1ccc(B(CCCCCCP(c2ccccc2)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,0.40384615384615385
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,mesityl,C1,P(c1ccccc1)(C(C)(C)C)CB(c1c(C)cc(C)cc1C)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CP(c2ccccc2)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,0.38
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,mesityl,C2,P(c1ccccc1)(C(C)(C)C)CCB(c1c(C)cc(C)cc1C)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCP(c2ccccc2)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,0.4222222222222222
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,mesityl,C3,P(c1ccccc1)(C(C)(C)C)CCCB(c1c(C)cc(C)cc1C)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCP(c2ccccc2)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,0.40816326530612246
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,mesityl,C4,P(c1ccccc1)(C(C)(C)C)CCCCB(c1c(C)cc(C)cc1C)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCCP(c2ccccc2)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,0.4583333333333333
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,mesityl,C5,P(c1ccccc1)(C(C)(C)C)CCCCCB(c1c(C)cc(C)cc1C)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCCCP(c2ccccc2)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,0.4489795918367347
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,mesityl,C6,P(c1ccccc1)(C(C)(C)C)CCCCCCB(c1c(C)cc(C)cc1C)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCCCCP(c2ccccc2)C(C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,True,0.4489795918367347
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,pentafluorophenyl,C1,P(c1ccccc1)(C(C)(C)C)CB(c1c(C)cc(C)cc1C)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(B(CP(c2ccccc2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,0.42857142857142855
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,pentafluorophenyl,C2,P(c1ccccc1)(C(C)(C)C)CCB(c1c(C)cc(C)cc1C)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(B(CCP(c2ccccc2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,0.5227272727272727
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,pentafluorophenyl,C3,P(c1ccccc1)(C(C)(C)C)CCCB(c1c(C)cc(C)cc1C)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(B(CCCP(c2ccccc2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,0.5
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,pentafluorophenyl,C4,P(c1ccccc1)(C(C)(C)C)CCCCB(c1c(C)cc(C)cc1C)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(B(CCCCP(c2ccccc2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,0.5531914893617021
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,pentafluorophenyl,C5,P(c1ccccc1)(C(C)(C)C)CCCCCB(c1c(C)cc(C)cc1C)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(B(CCCCCP(c2ccccc2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,0.5416666666666666
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,pentafluorophenyl,C6,P(c1ccccc1)(C(C)(C)C)CCCCCCB(c1c(C)cc(C)cc1C)(c1c(F)c(F)c(F)c(F)c1F),Cc1cc(C)c(B(CCCCCCP(c2ccccc2)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)c(C)c1,True,0.5416666666666666
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,pentachlorophenyl,C1,P(c1ccccc1)(C(C)(C)C)CB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CP(c2ccccc2)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.43902439024390244
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,pentachlorophenyl,C2,P(c1ccccc1)(C(C)(C)C)CCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCP(c2ccccc2)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5333333333333333
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,pentachlorophenyl,C3,P(c1ccccc1)(C(C)(C)C)CCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCP(c2ccccc2)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5102040816326531
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,pentachlorophenyl,C4,P(c1ccccc1)(C(C)(C)C)CCCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCCP(c2ccccc2)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5625
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,pentachlorophenyl,C5,P(c1ccccc1)(C(C)(C)C)CCCCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCCCP(c2ccccc2)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5510204081632653
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,pentachlorophenyl,C6,P(c1ccccc1)(C(C)(C)C)CCCCCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCCCCP(c2ccccc2)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5510204081632653
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,bis_cf3_phenyl,C1,P(c1ccccc1)(C(C)(C)C)CB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CP(c2ccccc2)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.46808510638297873
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,bis_cf3_phenyl,C2,P(c1ccccc1)(C(C)(C)C)CCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCP(c2ccccc2)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.42
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,bis_cf3_phenyl,C3,P(c1ccccc1)(C(C)(C)C)CCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCP(c2ccccc2)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.40384615384615385
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,bis_cf3_phenyl,C4,P(c1ccccc1)(C(C)(C)C)CCCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCCP(c2ccccc2)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.39622641509433965
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,bis_cf3_phenyl,C5,P(c1ccccc1)(C(C)(C)C)CCCCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCCCP(c2ccccc2)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.3888888888888889
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,mesityl,bis_cf3_phenyl,C6,P(c1ccccc1)(C(C)(C)C)CCCCCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCCCCP(c2ccccc2)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.3888888888888889
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,pentafluorophenyl,C1,P(c1ccccc1)(C(C)(C)C)CB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)(C)P(CB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,0.5294117647058824
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,pentafluorophenyl,C2,P(c1ccccc1)(C(C)(C)C)CCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)(C)P(CCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,0.6388888888888888
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,pentafluorophenyl,C3,P(c1ccccc1)(C(C)(C)C)CCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)(C)P(CCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,0.6
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,pentafluorophenyl,C4,P(c1ccccc1)(C(C)(C)C)CCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)(C)P(CCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,0.6666666666666666
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,pentafluorophenyl,C5,P(c1ccccc1)(C(C)(C)C)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)(C)P(CCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,0.65
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,pentafluorophenyl,C6,P(c1ccccc1)(C(C)(C)C)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)(C)P(CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,0.65
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,pentachlorophenyl,C1,P(c1ccccc1)(C(C)(C)C)CB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)(C)P(CB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.46153846153846156
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,pentachlorophenyl,C2,P(c1ccccc1)(C(C)(C)C)CCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)(C)P(CCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.5609756097560976
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,pentachlorophenyl,C3,P(c1ccccc1)(C(C)(C)C)CCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)(C)P(CCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.5333333333333333
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,pentachlorophenyl,C4,P(c1ccccc1)(C(C)(C)C)CCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)(C)P(CCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.5909090909090909
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,pentachlorophenyl,C5,P(c1ccccc1)(C(C)(C)C)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)(C)P(CCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.5777777777777777
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,pentachlorophenyl,C6,P(c1ccccc1)(C(C)(C)C)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)(C)P(CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.5777777777777777
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,bis_cf3_phenyl,C1,P(c1ccccc1)(C(C)(C)C)CB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,0.4888888888888889
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,bis_cf3_phenyl,C2,P(c1ccccc1)(C(C)(C)C)CCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,0.46808510638297873
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,bis_cf3_phenyl,C3,P(c1ccccc1)(C(C)(C)C)CCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,0.45098039215686275
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,bis_cf3_phenyl,C4,P(c1ccccc1)(C(C)(C)C)CCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,0.5
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,bis_cf3_phenyl,C5,P(c1ccccc1)(C(C)(C)C)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,0.49019607843137253
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentafluorophenyl,bis_cf3_phenyl,C6,P(c1ccccc1)(C(C)(C)C)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,0.49019607843137253
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentachlorophenyl,pentachlorophenyl,C1,P(c1ccccc1)(C(C)(C)C)CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)(C)P(CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.5454545454545454
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentachlorophenyl,pentachlorophenyl,C2,P(c1ccccc1)(C(C)(C)C)CCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)(C)P(CCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.6285714285714286
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentachlorophenyl,pentachlorophenyl,C3,P(c1ccccc1)(C(C)(C)C)CCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)(C)P(CCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.5897435897435898
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentachlorophenyl,pentachlorophenyl,C4,P(c1ccccc1)(C(C)(C)C)CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)(C)P(CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.6578947368421053
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentachlorophenyl,pentachlorophenyl,C5,P(c1ccccc1)(C(C)(C)C)CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)(C)P(CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.6410256410256411
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentachlorophenyl,pentachlorophenyl,C6,P(c1ccccc1)(C(C)(C)C)CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)(C)P(CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.6410256410256411
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentachlorophenyl,bis_cf3_phenyl,C1,P(c1ccccc1)(C(C)(C)C)CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.4888888888888889
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentachlorophenyl,bis_cf3_phenyl,C2,P(c1ccccc1)(C(C)(C)C)CCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.44680851063829785
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentachlorophenyl,bis_cf3_phenyl,C3,P(c1ccccc1)(C(C)(C)C)CCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.43137254901960786
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentachlorophenyl,bis_cf3_phenyl,C4,P(c1ccccc1)(C(C)(C)C)CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.48
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentachlorophenyl,bis_cf3_phenyl,C5,P(c1ccccc1)(C(C)(C)C)CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.47058823529411764
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,pentachlorophenyl,bis_cf3_phenyl,C6,P(c1ccccc1)(C(C)(C)C)CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,0.47058823529411764
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,bis_cf3_phenyl,bis_cf3_phenyl,C1,P(c1ccccc1)(C(C)(C)C)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,True,0.6052631578947368
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,bis_cf3_phenyl,bis_cf3_phenyl,C2,P(c1ccccc1)(C(C)(C)C)CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,True,0.5
template_augmentation,intramolecular_P_B_alkyl,P,phenyl,tert_butyl,bis_cf3_phenyl,bis_cf3_phenyl,C3,P(c1ccccc1)(C(C)(C)C)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)(C)P(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,True,0.4772727272727273
