raw_smiles,is_valid,canonical_smiles,isomeric_smiles,failure_reasons,is_unique_valid,generation_count,snn_to_train,novel_vs_train,novel_vs_all_seed,novel_vs_templates,novel_vs_all_reference,stereo_novel_vs_train,stereo_novel_vs_all_reference,chemically_sane,sanity_reasons,formal_charge,heavy_atoms,is_neutral,is_single_component,has_LA,has_LB,LA_types,LB_types,excluded_LB_types,negative_flags,flp_tier,min_LA_LB_bonds,no_negative_flags,is_strict_flp_like,is_novel_flp_like,is_final_candidate
CC(C3)C3CCC(C)(C)C)cc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CN(CC)(C)CB(c1c(F)c(F)c2c(F)c(F)c(F)c(F)c(F)c([P+]1(c1c(F)c2F)c2F)N2CCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c(Cl)c1Cl)CCP1c1cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(F)c(F)c(F)c1c(C)cc1C)c1cccc2)cc1C)c1c(C)cc(C)c1cc(C)cc(-c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(B(C(=CC(C)(C)P(c2c(Cl)c(Cl)c(Cl)c(Cl)c2c(F)c(F)c1F,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cccc4cccc2B(c1cc(CCC(B(c1c(Cl)c3c(Cl)c(Cl)c3Cl)c1c(Cl)c(Cl)c(C)c(Cl)c(Cl)c1c(Cl)c(Cl)c(Cl)c1Cl)=C(c2c(F)c(F)c(B(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c(Cl)c3Cl)CP(c1cccc3)ccccc(B(c1c(F)c(F)c(F)c1F)c1F)c1F)c1F)c1F)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1,True,CC1=CC(C)=C1,CC1=CC(C)=C1,[],False,20,0.13043478260869565,True,True,True,True,True,True,False,['too_small'],0.0,6.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
CC(C)C,True,CC(C)C,CC(C)C,[],False,9,0.1111111111111111,True,True,True,True,True,True,False,['too_small'],0.0,4.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
Cc1cccc(C(F)(F)F)c1F)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc2O1)C(C)(C)P(c1c(Cl)c2c(Cl)c(Cl)c1c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc2C)c(Cl)c(C)c(P(c3c(Cl)c(Cl)c2cccc3)C=C2B(c2cc(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(B(c3c(F)c(F)c(F)c(F)c2c(F)c(F)c(F)c(F)c(F)c(F)c2F)c2F)c(F)c(F)c2F)C2CCCCCC(C)(C)P(c2c(F)c(F)c(F)c(F)c3)ccccc(B3c4cccccc3)C=C2B(c1c(Cl)c(C)cc2C)c2c(Cl)c(Cl)c(Cl)c3Cl,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cc1c(C)cc(C)c(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2-3)c2cc(C(CB(c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)c1F)c1F,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCN(CC)CCCCC3C(c3c(Cl)c2cccccc(P(C2=C3CCC(C)(C)C)n(B(c3cccc1B(c2ccccc2)c2c(Cl)c(Cl)c2c(C)cc1C,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)CO2)c2c(F)c(F)c2F)c(F)c(F)c2F)c2F)c(F)c2cccc21,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1cccccc1B(Cl)c(C(N2CCCC2P(c2c(F)c(F)c(F)c2F)C1c1cccc2)C1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2)c2c(B(c2c(C)c(Cl)c(C23CC(C)(C)C)N1Cc1cc(C)cc(C)cc(C)c(P(c2cccc2)P(c1c(F)c1F)=C(c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c(F)c(F)c(F)c2c(F)c(F)c(F)c(F)c(F)c1F,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C1CCCC2)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)C(c1c(F)c(F)c(F)c(F)c(F)c(F)c(B(c2c(Cl)c(C(=CCB(c3c(F)c(F)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1ccc(P(c2c(F)c(F)c(F)c(F)c(F)c2F)c2c(C)c(P(C(C)C)N1c1cccc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(OB(c2c(Cl)c(Cl)c3c(F)c(F)c(F)c(F)c(F)c(F)c2F)C2CCCCC2B(c2c(Cl)c(Cl)c1Cl)C2(c2c(Cl)c(Cl)c(Cl)c2Cl)C2(C)C1CCCCC(C)(C)P(CB(c1cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)CCCCCB(c1cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c(F)c(F)c1F,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(B(c4c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C(F)(F)F)c3c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(C)cc(C)cc1C2(C)C)cc2C)c(B(c1c(Cl)c(C)cc3C)c2cccc2C)c(C)c1c(F)c(F)c(F)c(F)c2c(B(c2ccccc2)c2c(F)c(F),False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(B(c3c(F)c(F)c1cccccc1N1C(C)(C)COCC(CCP(c1c(Cl)c1cccc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc43)c12)C(C)(C)P(B(c3c(Cl)c2cccc2N(Cc2cccc3C)=C3CCCC(C3)C3CCCC3)c(C)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl)c1Cl)c(Cl)c2c1N(Cc3cccccc3c2CCC(CB(c2c(C)cc2C)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c([P+]2(c3c(Cl)c2Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(=C(B(c1c(F)c2F)c2c(C)c2c(C)cc2C)c2cccc2P(c2c(Cl)c(C2N(Cc2cccc3ccccc3)c3c(C(F)(F)F)c3c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1c(F)c(F)c(F)c(F)c2F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c(F)c(F)c(F)c2F)c(B(c4c(C)cc2C)c2cccc(C)cc(C(=C(B(c2c(Cl)c2Cl)c(Cl)c1c(Cl)c2Cl),False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C(C)(C)C)C(C)P(CB(c1cc(C)c(P(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)[P+]2(c3c(Cl)c(Cl)c(Cl)c(Cl)c(B2c3cccc2)c2c(C)cc(C(F)(F)F)cc(C)c(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1C,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)P(c2cccc2O1)C(CCP(c1c(B(c2c(F)c(F)c2F)c2F)c(B(c2c(Cl)c2Cl)c(C2CCCCC1(C)C)C(c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F)c1F)c1F)c1cc(C)c(Cl)c1Cl)P(c1cc(C)cc(C)cc2C)c2c(,False,,,"['reached_max_length', 'unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCN(CC)CC,True,CCN(CC)CC,CCN(CC)CC,[],True,1,0.15151515151515152,True,True,True,True,True,True,False,['too_small'],0.0,7.0,True,True,False,True,[],['LB_amine'],[],[],LB_only,,True,False,False,False
CC1(C)C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1ccccc2)c2c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C)c1,True,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1,[],False,2,0.25,True,True,True,True,True,True,False,['too_small'],0.0,9.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
COB(OC)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(C(C)(C)CCCC2(C)C=C2B(c2c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)C)c(N(C)cc1C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c1Cl)c2Cl)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc3B(c3c(C(C)(C)cc1C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccccc2C)c2c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(-c2cccccc2)c2c(C)c2c(F)c(F)c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2Cl)c(Cl)c2Cl)c(Cl)c3Cl)c1Cl)c(C)cc1)P(c1c(C)cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(Cl)c(C)c(Cl)c(Cl)c2ccccc2B(c2ccccccc2)c(Cl)c2c(Cl)c(C)c1cc(C)c(P(c2cccc3)cc1C)c1c(Cl)c(Cl)c(Cl)c(Cl)c2ccccc4)c4c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C2CCCC3)c(F)c(F),False,,,"['reached_max_length', 'unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)P(c2cccccc2)c2c(F)c1F,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc2)c(F)c3c(Cl)c3Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(F)c2F)C2(c2c(C)cc2C)c(P(CC(c3c(F)c(F)c(F)c2c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c(Cl)c(Cl)c2c(B(c1cc(C)c(C)cc(C)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc(C)cc(C)c([B-]2(c2c(C)c1c(Cl)c(Cl)c(Cl)c2Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc2C)c(P(c2cccc2N(Cc1ccc(B(c2cccc2)c2c(C)cc1C)B(c1cc(C)cc1Cl)c(Cl)c1c(Cl)c(Cl)c4Cl)c(Cl)c(Cl)c2c(C)cc(C)cc(CB(c1cc(C)cc(C)c([P+]2(c2cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cc(C)cc1C,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c1Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(P(c2ccccc1)P(c2c(C)c(P(c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c3c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C)c1c(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cccccc1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C2CCC1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(C)c(Cl)c(Cl)c2cccc3c2-c2c(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CN1c2c(Cl)c(Cl)c(Cl)c2c(F)c(F)c2F)N2CCCCCC2)c(F)c(F)c3F)c3c2-c2c-3cccc1B(c1c(Cl)c(Cl)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)CCCCCC3C(c3c(Cl)c1P(C(C)(C)C)c(P(c2c(Cl)c(C)cc2B(c1c(F)c(F)c(F)c(F)c(F)c2c(C)cc2C)c(Cl)c(Cl)c(Cl)c(Cl)c(C2N(Cc3cc(C)cc2C)c(P(CCB(c1cccc2)c2c(F)c(F)c(F)c(F)c(F)c2F),False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)N1c1cc(C)cc1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)CCCC2N2CCCC3=C2P(c2c(C)cc2C)c(Cl)c(Cl)c(B(c2c(F)c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C(C)(B(c1ccc(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Bc1cc(C(C)P(B(c3c(C)c(B(c1cc(N(c2c(F)c2F)c2F)c2F)c2F)c2F)C2CCCC(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
COB(OC)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(=C(B(c2ccccc2C)c2Cl)P(c1c(Cl)c(Cl)c(Cl)c3c(Cl)c1c(F)c([P+]2(c2ccccc3C)C(C)(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)CCC2)C(C)(C)cc(C(F)(F)F)cc(C)cc(C)c(Cl)c(Cl)c(Cl)c(C23CC(C)(C)c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc(C)c(P(c2c(Cl)c1cc(C)cc(C)c(PC(=C(B(c4c(F)c(F)c(F)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc(B(c1c(F)c(F)c(F)c(B(c3c(C)cc(C)cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c3Cl)CCB(c1ccccccc4-c4cccc3c2Oc2c(Cl)c(Cl)c(Cl)c(Cl)c1cccc3cccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(B(c4cccc2ccccc3cccc3cccc3)c3c(C(F)(F)F)cc(C(=CCB(c1c(F)c(F)c(F)c,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccccc2)c2cccccc2B2OCC(CB(c2c(Cl)c(Cl)c(Cl)c2c(Cl)cccc2N(Cc3cc(C(F)(F)F)cccc2B2OCC(C)N1c1cc(C)cc(C)c(N(c2cccc1)c1c(F)c(B(c2ccc3c2CCCCC2B(c2cccc2B(c2cccc3c2oc2c(F)c2F,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc3N(Cc3ccccc2c1Oc1c(Cl)c2c(C)c(P(c4ccccc2)C1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(F)c(F)c(F)c3F)c(F)c2c(Cl)c2Cl)c(Cl)c2Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)COCC(C)(C)C,True,CC(C)(C)COCC(C)(C)C,CC(C)(C)COCC(C)(C)C,[],True,1,0.13793103448275862,True,True,True,True,True,True,True,[],0.0,11.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
Cc1ccc(P(c4c(Cl)c1Cl)c(Cl)c(Cl)c(B(c3c(c2P2CCB(c2c(Cl)c(Cl)c(C(F)(F)F)cc(C)cc4C)c2c(B(c1c(Cl)c(C2C[B-]2(c2c(F)c(F)c2F)c2F)C1c1cccc2B(c1cc(C)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc2C)c2c(C)c(B(c2cccc2C)c23)c(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c2ccccc(c34)P2c2c(C)cc(B(c2ccccc(B(c3cccc3O2)cc1C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)cc(C)cc1)C(C)(C)N(C)C,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2N(Cc1cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCN(CC)(C)P(c1c(F)c(F)c2F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c2cccc1)c1c(F)c(F)c(F)c(Cl)c(Cl)c(Cl)c(Cl)c2cccccc2)c2c(F)c3F)c3c(F)c(F)c(F)c(F)c(F)c2F)c2c(Cl)c1,False,,,"['reached_max_length', 'unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c(Cl)c(C)c1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cccc1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)ccccc2B2OCC(C)(C)P(c1c(Cl)c(Cl)c(Cl)c(Cl)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
